afltables_player,player_first_name,player_last_name,player,team_abbr,team,afl_round,match_round,actual_brownlow_votes,afltables_season_votes
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,6,5,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,7,6,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,8,7,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,9,8,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,10,9,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,11,10,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,12,11,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,14,13,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,15,14,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,16,15,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,17,16,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,18,17,1,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,19,18,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,20,19,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,21,20,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,22,21,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,24,23,0,1
"McAndrew, Lachlan",Lachlan,McAndrew,Lachlan McAndrew,AD,Adelaide,25,24,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,1,0,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,2,1,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,4,3,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,7,6,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,8,7,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,9,8,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,10,9,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,11,10,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,12,11,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,13,12,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,14,13,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,16,15,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,17,16,1,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,19,18,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,20,19,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,21,20,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,22,21,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,23,22,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,24,23,0,1
"Dean, Harry",Harry,Dean,Harry Dean,CA,Carlton,25,24,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,1,0,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,2,1,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,3,2,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,5,4,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,6,5,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,7,6,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,8,7,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,9,8,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,10,9,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,12,11,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,14,13,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,15,14,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,16,15,1,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,17,16,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,18,17,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,20,19,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,21,20,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,22,21,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,23,22,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,24,23,0,1
"Long, Ben",Ben,Long,Ben Long,GC,Gold Coast,25,24,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,6,5,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,8,7,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,9,8,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,10,9,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,11,10,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,12,11,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,13,12,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,15,14,1,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,16,15,0,1
"Daniels, Brent",Brent,Daniels,Brent Daniels,GW,Greater Western Sydney,17,16,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,3,2,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,4,3,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,5,4,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,6,5,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,7,6,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,8,7,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,9,8,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,10,9,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,11,10,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,12,11,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,14,13,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,15,14,1,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,16,15,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,17,16,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,18,17,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,19,18,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,20,19,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,21,20,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,22,21,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,23,22,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,24,23,0,1
"Sweet, Jordon",Jordon,Sweet,Jordon Sweet,PA,Port Adelaide,25,24,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,2,1,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,3,2,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,5,4,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,6,5,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,7,6,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,8,7,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,9,8,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,10,9,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,11,10,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,12,11,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,14,13,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,15,14,1,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,16,15,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,17,16,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,18,17,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,19,18,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,20,19,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,21,20,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,22,21,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,23,22,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,24,23,0,1
"Darling, Jack",Jack,Darling,Jack Darling,NM,North Melbourne,25,24,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,11,10,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,13,12,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,14,13,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,15,14,1,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,17,16,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,18,17,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,21,20,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,22,21,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,23,22,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,24,23,0,1
"Setterfield, Will",Will,Setterfield,Will Setterfield,ES,Essendon,25,24,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,2,1,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,3,2,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,6,5,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,7,6,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,8,7,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,9,8,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,10,9,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,11,10,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,12,11,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,14,13,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,15,14,1,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,16,15,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,17,16,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,18,17,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,19,18,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,23,22,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,24,23,0,1
"Laird, Rory",Rory,Laird,Rory Laird,AD,Adelaide,25,24,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,1,0,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,2,1,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,3,2,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,4,3,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,6,5,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,7,6,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,8,7,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,9,8,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,10,9,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,11,10,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,12,11,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,13,12,1,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,15,14,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,16,15,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,17,16,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,18,17,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,19,18,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,21,20,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,22,21,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,23,22,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,24,23,0,1
"Thomas, Harvey",Harvey,Thomas,Harvey Thomas,GW,Greater Western Sydney,25,24,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,1,0,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,2,1,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,4,3,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,5,4,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,6,5,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,7,6,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,8,7,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,9,8,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,10,9,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,12,11,1,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,13,12,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,14,13,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,16,15,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,17,16,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,18,17,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,19,18,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,20,19,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,21,20,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,22,21,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,23,22,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,24,23,0,1
"Cameron, Darcy",Darcy,Cameron,Darcy Cameron,CW,Collingwood,25,24,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,6,5,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,7,6,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,8,7,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,9,8,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,10,9,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,11,10,1,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,12,11,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,13,12,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,14,13,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,15,14,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,17,16,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,18,17,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,19,18,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,20,19,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,21,20,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,22,21,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,23,22,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,24,23,0,1
"Williams, Bailey",Bailey,Williams,Bailey Williams,WC,West Coast,25,24,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,1,0,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,2,1,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,3,2,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,4,3,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,6,5,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,7,6,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,8,7,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,9,8,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,10,9,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,11,10,1,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,12,11,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,13,12,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,14,13,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,15,14,0,1
"Sinclair, Jack",Jack,Sinclair,Jack Sinclair,SK,St Kilda,16,15,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,2,1,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,3,2,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,4,3,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,5,4,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,6,5,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,9,8,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,10,9,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,11,10,1,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,12,11,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,14,13,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,15,14,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,16,15,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,17,16,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,18,17,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,19,18,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,20,19,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,21,20,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,22,21,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,24,23,0,1
"Soligo, Jake",Jake,Soligo,Jake Soligo,AD,Adelaide,25,24,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,2,1,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,3,2,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,4,3,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,6,5,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,7,6,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,8,7,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,9,8,1,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,10,9,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,11,10,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,12,11,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,13,12,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,15,14,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,16,15,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,17,16,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,18,17,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,19,18,0,1
"Balta, Noah",Noah,Balta,Noah Balta,RI,Richmond,20,19,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,2,1,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,7,6,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,8,7,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,9,8,1,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,10,9,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,14,13,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,16,15,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,17,16,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,18,17,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,20,19,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,22,21,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,23,22,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,24,23,0,1
"Young, Hayden",Hayden,Young,Hayden Young,FR,Fremantle,25,24,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,1,0,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,2,1,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,3,2,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,4,3,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,6,5,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,7,6,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,8,7,1,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,9,8,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,10,9,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,11,10,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,12,11,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,13,12,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,14,13,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,15,14,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,16,15,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,18,17,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,19,18,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,20,19,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,21,20,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,22,21,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,23,22,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,24,23,0,1
"Windhager, Marcus",Marcus,Windhager,Marcus Windhager,SK,St Kilda,25,24,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,1,0,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,2,1,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,4,3,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,5,4,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,6,5,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,7,6,1,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,8,7,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,9,8,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,10,9,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,11,10,0,1
"Elliott, Jamie",Jamie,Elliott,Jamie Elliott,CW,Collingwood,12,11,0,1
"Roberts, Archie",Archie,Roberts,Archie Roberts,ES,Essendon,2,1,0,1
"Roberts, Archie",Archie,Roberts,Archie Roberts,ES,Essendon,3,2,0,1
"Roberts, Archie",Archie,Roberts,Archie Roberts,ES,Essendon,4,3,0,1
"Roberts, Archie",Archie,Roberts,Archie Roberts,ES,Essendon,5,4,0,1
"Roberts, Archie",Archie,Roberts,Archie Roberts,ES,Essendon,6,5,1,1
"Roberts, Archie",Archie,Roberts,Archie Roberts,ES,Essendon,7,6,0,1
